text,label,text_clean,final_level
"maaf , bung hatta tidak pernah dan tidak suka memakan isu bohong seperti prabowo",negative,maaf bung hatta tidak pernah dan tidak suka memakan isu bohong seperti prabowo,2
tidak becus jadi ibu lo ya ? ini sebab nya gue tidak betah tinggal di rumah kayak gini . bapak gue mata nya sudah buta kali ya milih perempuan tolol kayak ibu gue .,negative,tidak becus jadi ibu lo ya ini sebab nya gue tidak betah tinggal di rumah kayak gini bapak gue mata nya sudah buta kali ya milih perempuan tolol kayak ibu gue,2
"sudah tidak perlu diperdebatkan , masyarakat sudah tahu kalau ketua bek ui ini goblok .",negative,sudah tidak perlu diperdebatkan masyarakat sudah tahu kalau ketua bek ui ini goblok,2
jne nya mengecewakan kirim tanggal 8 sampai tanggal 14 . mengecewakan jne ambon,negative,jne nya mengecewakan kirim tanggal 8 sampai tanggal 14 mengecewakan jne ambon,2
tidak bersyukur,negative,tidak bersyukur,2
smartfren lemah otak banget mahal dan komponen tidak ada kelanjutan . pelayanan jelek harga nya mahal . kalau lemah otak terus bagaimana pakai kuota nya . hmmm sungguh terlalu .,negative,smartfren lemah otak banget mahal dan komponen tidak ada kelanjutan pelayanan jelek harga nya mahal kalau lemah otak terus bagaimana pakai kuota nya hmmm sungguh terlalu,2
"kalau bukan orang demokrat , pasti ini orang pdip . senang amat ada perselisihan . poles saja kakak kalau non partisan",negative,kalau bukan orang demokrat pasti ini orang pdip senang amat ada perselisihan poles saja kakak kalau non partisan,2
"kalau korupsi , kader-kader demokrat di zaman apbn beye parah-parah , mulai dari ketua umum partai nya , bendhara nya , menteri , dpr dan lain-lain lengkap semua tersangkut korupsi",negative,kalau korupsi kaderkader demokrat di zaman apbn beye parahparah mulai dari ketua umum partai nya bendhara nya menteri dpr dan lainlain lengkap semua tersangkut korupsi,2
"dikira sudah mendukung 4 tidak , ternyata belum ya .",negative,dikira sudah mendukung 4 tidak ternyata belum ya,2
"kalau ada yang pindah ke twitter karena muak sama orang , iri , ya mungkin psikologis kamu yang bermasalah",negative,kalau ada yang pindah ke twitter karena muak sama orang iri ya mungkin psikologis kamu yang bermasalah,2
"royal wonder steak aus , harga rp 150.000 , pesan yang medium , rasanya datar , saus nya juga tidak bantu rasanya . sayang sekali australian imported beef disajikan seperti itu . pan seared marinated lamb aus harga 99 : 5 , beberapa bagian masih tidak matang , tekstur keras dan dry . makanan penutup kita pesan apple strudel , dari tadi kita tulis review ini bahkan belum datang makanan nya .",negative,royal wonder steak aus harga rp 150000 pesan yang medium rasanya datar saus nya juga tidak bantu rasanya sayang sekali australian imported beef disajikan seperti itu pan seared marinated lamb aus harga 99 5 beberapa bagian masih tidak matang tekstur keras dan dry makanan penutup kita pesan apple strudel dari tadi kita tulis review ini bahkan belum datang makanan nya,2
orang-orang seperti dia itu tidak perlu lagi hidup di bangsa ini . usir saja dari indonesia .,negative,orangorang seperti dia itu tidak perlu lagi hidup di bangsa ini usir saja dari indonesia,2
cerahkanlah orang-orang yang pikiran nya sempit ini . kesal ih baca nya,negative,cerahkanlah orangorang yang pikiran nya sempit ini kesal ih baca nya,2
bingung saya dengan semua ini galau,negative,bingung saya dengan semua ini galau,2
"waspadalah ribka tjiptaning yang tak pernah malu jadi anak pki , dan 20 juta orang pki siap bangkit berawal dari pdip",negative,waspadalah ribka tjiptaning yang tak pernah malu jadi anak pki dan 20 juta orang pki selesai bangkit berawal dari pdip,2
"sudah setahun setelah terakhir bandung akhirnya saya makan di cost lagi . d cost adalah tempat makan favorit saya karena masakan nya enak , bersih dan harga nya murah . tapi setelah makan di di cost bin kemarin , yang saya dapati adalah menu-menu yang tidak ada atau habis . akhirnya saya dan keluarga hanya makan udang , tom yum dan sayur . rasanya jauh dari enak . tomyum nya tidak .",negative,sudah setahun setelah terakhir bandung akhirnya saya makan di cost lagi d cost adalah tempat makan favorit saya karena masakan nya enak bersih dan harga nya murah tapi setelah makan di di cost bin kemarin yang saya dapati adalah menumenu yang tidak ada atau habis akhirnya saya dan keluarga hanya makan udang tom yum dan sayur rasanya jauh dari enak tomyum nya tidak,2
"pelanggan pdam tirtanadi kecewa karena air sangat kotor dan berlumpur , kenaikan harga air tanpa ada sosialisasi .",negative,pelanggan pdam tirtanadi kecewa karena air sangat kotor dan berlumpur kenaikan harga air tanpa ada sosialisasi,2
"saya di cgv marvel city sby mau verifikasi sms redam , tapi di informasi telkomsel trobel , menyebalkan !",negative,saya di cgv marvel city sby mau verifikasi sms redam tapi di informasi telkomsel trobel menyebalkan,2
"tidak seperti steak-steak biasanya , seperti mewah tapi asli nya biasa . para pelayan nya baik sih , tetapi kaku . bagaimana pun mungkin jenis steak yang saya makan biasa saja rasanya , belum tahu steak dengan rasa yang lain : p kalau ada duit lebih , sudah enggak usah sok-sokan dahulukan gengsi , makan steak dengan tempat favorit yang sudah ada ya sudah tempat favorit biasa saja . maaf ya .",negative,tidak seperti steaksteak biasanya seperti mewah tapi asli nya biasa para pelayan nya baik sih tetapi kaku bagaimana pun mungkin jenis steak yang saya makan biasa saja rasanya belum tahu steak dengan rasa yang lain p kalau ada duit lebih sudah enggak usah soksokan dahulukan gengsi makan steak dengan tempat favorit yang sudah ada ya sudah tempat favorit biasa saja maaf ya,2
besi sudah berkarat masih dijual aja . heran sama orang indonesia,negative,besi sudah berkarat masih dijual aja heran sama orang indonesia,2
partai yang jualan agama dan pura-pura bela ulama ya gerindra .,negative,partai yang jualan agama dan purapura bela ulama ya gerindra,2
awal nya berada di karapitan . ada juga yang di dekat perempatan setelah bip . kemudian buka di daerah ciwalk . secara umum menu utama yang ditawarkan adalah bakso malang . pengunjung juga bisa memilih menu lain jika mau . harga nya lumayan mahal dan rasanya standar saja . cukup untuk sekedar penasaran ingin mencoba saja .,negative,awal nya berada di karapitan ada juga yang di dekat perempatan setelah bip kemudian buka di daerah ciwalk secara umum menu utama yang ditawarkan adalah bakso malang pengunjung juga bisa memilih menu lain jika mau harga nya lumayan mahal dan rasanya standar saja cukup untuk sekedar penasaran ingin mencoba saja,2
jalanan jakarta macet banget,negative,jalanan jakarta macet banget,2
"kalau bang ruhut dibilang penjilat , itu lebih baik , daripada penghianat negara , bahkan lebih biadab kalau memakai jubah agama yang sebenarnya iblis apalagi mau mencoba merubah idiologi negara .",negative,kalau bang ruhut dibilang penjilat itu lebih baik daripada penghianat negara bahkan lebih biadab kalau memakai jubah agama yang sebenarnya iblis apalagi mau mencoba merubah idiologi negara,2
"saya pesan gofood 4x dan ke cancel tetapi orderan sudah terbeli sama satu gojek , jadi saya bayar manual . sayang banget lo kasihan , pesanan nya tidak ke input ke pak gojek nya .",negative,saya pesan gofood 4x dan ke cancel tetapi orderan sudah terbeli sama satu gojek jadi saya bayar manual sayang banget lo kasihan pesanan nya tidak ke input ke pak gojek nya,2
"kuota juga habis terkuras buat melihatkan feeds-feeds yang cuma bikin saya iri , makanan enak-enak yang bikin mau , pokok nya jadi ingin semuanya",negative,kuota juga habis terkuras buat melihatkan feedsfeeds yang cuma bikin saya iri makanan enakenak yang bikin mau pokok nya jadi ingin semuanya,2
menu nya indomie sama roti bakar . untuk tempat sama seperti cabang yang lainnya nyaman buat kumpul . soal harga rada mahal sih buat indomie saja hehe,negative,menu nya indomie sama roti bakar untuk tempat sama seperti cabang yang lainnya nyaman buat kumpul soal harga rada mahal sih buat indomie saja hehe,2
"saat ke sana adalah hal pertama saya hampiri karena biasa saya ke eatbos dago , pelayanan nya jauh di bawah yang dago , saya datang pukul 14.15 , memesan 25 , s ampai jam 15.35 pesanan kami tidak keluar , saat saya cek kembali tidak ada order atas nomor meja kami , pelayan yang melayani kami dari awal memang terlihat tidak ramah dan malas untuk kerja . kecewa banget .",negative,saat ke sana adalah hal pertama saya hampiri karena biasa saya ke eatbos dago pelayanan nya jauh di bawah yang dago saya datang pukul 1415 memesan 25 s ampai jam 1535 pesanan kami tidak keluar saat saya cek kembali tidak ada order atas nomor meja kami pelayan yang melayani kami dari awal memang terlihat tidak ramah dan malas untuk kerja kecewa banget,2
ini ada udang dibalik batu supaya anak nya itu dipilih jadi wakil presiden .,negative,ini ada udang dibalik batu supaya anak nya itu dipilih jadi wakil presiden,2
lebih baik indonesia dijajah kembali daripada gerindra dan pks yang ku asai negara ini . mereka partai terburuk yang pernah ada,negative,lebih baik indonesia dijajah kembali daripada gerindra dan pks yang ku asai negara ini mereka partai terburuk yang pernah ada,2
"saya datang per 8 dengan teman-teman saya sehingga banyak varian sushi yang saya cicipi . rasa dan kualitas bahan di restoran ini biasa saja , sangat jauh dengan restoran-restoran sushi lainnya yang sering kita jumpai di pusat perbelanjaan besar . namun dengan harga 100 ribu , bisa dibilang kualitas nya sesuai dengan harga yang ditawarkan .",negative,saya datang per 8 dengan temanteman saya sehingga banyak varian sushi yang saya cicipi rasa dan kualitas bahan di restoran ini biasa saja sangat jauh dengan restoranrestoran sushi lainnya yang sering kita jumpai di pusat perbelanjaan besar namun dengan harga 100 ribu bisa dibilang kualitas nya sesuai dengan harga yang ditawarkan,2
"tidak enak makan di restoran , tidak bisa minta kuah opor ayam dikit seperti di warteg .",negative,tidak enak makan di restoran tidak bisa minta kuah opor ayam dikit seperti di warteg,2
ahmad dani pengecut banget sih . tidak berani menghadapi hukum .,negative,ahmad dani pengecut banget sih tidak berani menghadapi hukum,2
"sdikit annoyed sama salah satu produk digital payment dari salah satu perusahaan besar , dorongan market nya sampai bikin tidak nyaman dengan paksa aktivasi via salah satu online pasar tempat kalau tidak menghilang jumlah cashback nya , kecewa",negative,sdikit annoyed sama salah satu produk digital payment dari salah satu perusahaan besar dorongan market nya sampai bikin tidak nyaman dengan paksa aktivasi via salah satu online pasar tempat kalau tidak menghilang jumlah cashback nya kecewa,2
"bongkar habis saja pak , dia kalau wakil nya kena apalagi dia . dia pasti melakukan korupsi juga itu pak .",negative,bongkar habis saja pak dia kalau wakil nya kena apalagi dia dia pasti melakukan korupsi juga itu pak,2
"yang ada cuma kebun selada saja , sudah diganti selada . pas datang lumayan sepi . masih mending di rumah stroberi kalau mau ketik stroberi .",negative,yang ada cuma kebun selada saja sudah diganti selada pas datang lumayan sepi masih mending di rumah stroberi kalau mau ketik stroberi,2
prabowo - sandi tidak nyaman dengan informasi keberhasilan pemerintahan jokowi karena mereka fakir prestasi .,negative,prabowo sandi tidak nyaman dengan informasi keberhasilan pemerintahan jokowi karena mereka fakir prestasi,2
menunggu kepastian itu sungguh melelahkan,negative,menunggu kepastian itu sungguh melelahkan,2
itu kan gua bilang apa kalau islam itu benar agama sesat . muslim tolol .,negative,itu kan gua bilang apa kalau islam itu benar agama sesat muslim tolol,2
say ditemukan jika mau cari muka biar terlihat dukung jokowi,negative,say ditemukan jika mau cari muka biar terlihat dukung jokowi,2
nakal,negative,nakal,2
selamat pagi senin dan hari-hari yang melelahkan lainnya,negative,selamat pagi senin dan harihari yang melelahkan lainnya,2
kak kok bulanan semakin mahal sih . cara menyebut indihome syarat apa saja sih,negative,kak kok bulanan semakin mahal sih cara menyebut indihome syarat apa saja sih,2
"aku marah sama indosat . sudah kirim unreg paket , tidak diproses , dan pulsa ku hilang 10 ribu karena perpanjangan otomatis",negative,aku marah sama indosat sudah kirim unreg paket tidak diproses dan pulsa ku hilang 10 ribu karena perpanjangan otomatis,2
"kalau suka seafood , terutama kepiting , jangan lupa coba tempat seafood yang 1 . rasanya enak . harga nya juga terjangkau tidak terlalu mahal untuk ukuran harga seafood . hanya 1 yang sayang seribu sayang . poor pelayanan . buat pelanggan yang pertama mencoba ke tempat ini , saran saya , sebaiknya order 1x , jangan mikir nanti saja tambah kalau kurang , karena susah dipesankan lagi .",negative,kalau suka seafood terutama kepiting jangan lupa coba tempat seafood yang 1 rasanya enak harga nya juga terjangkau tidak terlalu mahal untuk ukuran harga seafood hanya 1 yang sayang seribu sayang poor pelayanan buat pelanggan yang pertama mencoba ke tempat ini saran saya sebaiknya order 1x jangan mikir nanti saja tambah kalau kurang karena susah dipesankan lagi,2
saya tidak mau lagi memakai jasa pos indonesia,negative,saya tidak mau lagi memakai jasa pos indonesia,2
tombol power dan volume nya agak masuk jadi saya rasa ini cacat casing,negative,tombol power dan volume nya agak masuk jadi saya rasa ini cacat casing,2
macet bet bikin pusing,negative,macet bet bikin pusing,2
kurban . agama bodoh . orang miskin tidak butuh domba dan sapi dipotong berdarah-berdarah disaksikan ratusan orang . orang miskin butuh beasiswa dan perbaikan rumah yang layak . makan pakai sayur nangka juga bisa hidup ratusan tahun tidak perlu daging juga .,negative,kurban agama bodoh orang miskin tidak butuh domba dan sapi dipotong berdarahberdarah disaksikan ratusan orang orang miskin butuh beasiswa dan perbaikan rumah yang layak makan pakai sayur nangka juga bisa hidup ratusan tahun tidak perlu daging juga,2
orang-orang aceh semua orang bodo . sayang aku tidak bisa menyadarkan mereka .,negative,orangorang aceh semua orang bodo sayang aku tidak bisa menyadarkan mereka,2
dapat infus triliunan dan dekat dengan pemerintah malah besok !,negative,dapat infus triliunan dan dekat dengan pemerintah malah besok,2
jangan pada percaya pada berita kompas kakak . banyak bohong nya .,negative,jangan pada percaya pada berita kompas kakak banyak bohong nya,2
"minimal kok tidak bisa cek kuota dari dual naik sih , sudah coba dari tadi dan succses tapi tidak ada pesan singkat nya .",negative,minimal kok tidak bisa cek kuota dari dual naik sih sudah coba dari tadi dan succses tapi tidak ada pesan singkat nya,2
"cuma manusia papua bodo tolol , gagal paham dan dangkal pengetahuan yang mau percaya dengan omong kosong jokowi dan manusia jakarta .",negative,cuma manusia papua bodo tolol gagal paham dan dangkal pengetahuan yang mau percaya dengan omong kosong jokowi dan manusia jakarta,2
"saya dengan teman saya ke sini untuk buka puasa , setengah jam sebelum buka puasa saya sudah order dan restoran pun masih sepi belum banyak orang , hingga buka puasa pun makanan tak kunjung datang . hingga kami menunggu satu jam akhirnya makanan pun datang . cukup lama . saya memesan chicken honey apa gitu . rasanya oke , daging nya empuk si , tapi honey nya kurang enak . saya mencicipi chicken steak yang teman saya , rasanya kurang .",negative,saya dengan teman saya ke sini untuk buka puasa setengah jam sebelum buka puasa saya sudah order dan restoran pun masih sepi belum banyak orang hingga buka puasa pun makanan tak kunjung datang hingga kami menunggu satu jam akhirnya makanan pun datang cukup lama saya memesan chicken honey apa gitu rasanya oke daging nya empuk si tapi honey nya kurang enak saya mencicipi chicken steak yang teman saya rasanya kurang,2
apakah panglima tni hendak memberitahu rakyat bahwa situasi indonesia sudah semakin genting sehingga beliau harus bersikap ngotot dalam membela nkri dari serangan pki ?,negative,apakah panglima tni hendak memberitahu rakyat bahwa situasi indonesia sudah semakin genting sehingga beliau harus bersikap ngotot dalam membela nkri dari serangan pki,2
sudah mbak percuma juga tidak bakal dijawab .,negative,sudah mbak percuma juga tidak bakal dijawab,2
aduh hitam sekalilah seperti orang negro juga atau papua .,negative,aduh hitam sekalilah seperti orang negro juga atau papua,2
bagaimana dah grgr telkomsel gua kena marah,negative,bagaimana dah grgr telkomsel gua kena marah,2
"yang gua tahu , orang pribumi itu mesum-mesum . coba saja ada mbak-mbak lewat di pinggir jalan yang banyak abang-abang nya , tukang becak , dan sebagai nya . pasti di siul - siulkan . memang bejad ya bejad",negative,yang gua tahu orang pribumi itu mesummesum coba saja ada mbakmbak lewat di pinggir jalan yang banyak abangabang nya tukang becak dan sebagai nya pasti di siul siulkan memang bejad ya bejad,2
di layar kaca ya ada 2 goresan . tolong di bagusin lagi kualitas nya,negative,di layar kaca ya ada 2 goresan tolong di bagusin lagi kualitas nya,2
ahok pembohong,negative,ahok pembohong,2
"ustad babi somad , mulut nya harus segera disumbat tai anjing , biar bacot berhenti menyebarkan ayat-ayat yang disesatkan .",negative,ustad babi somad mulut nya harus segera disumbat tai anjing biar bacot berhenti menyebarkan ayatayat yang disesatkan,2
"sudah jelek , belagu pula ! ampun deh omong-omong jari kelingking nya si pigai memang buntung ya ? hehe .",negative,sudah jelek belagu pula ampun deh omongomong jari kelingking nya si pigai memang buntung ya hehe,2
belum cek unit bang . mhon nota pembelian disertakan . jangan menjadi penipu,negative,belum cek unit bang mhon nota pembelian disertakan jangan menjadi penipu,2
aib,negative,aib,2
bunuh saja itu fadli zong . manusia pemecah belah indonesia,negative,bunuh saja itu fadli zong manusia pemecah belah indonesia,2
mana taring kpk ? kasus ecek-ecek puluhan juta kamu tangkap sampai ke lubang semut sekalipun ! waraskah anda kpk ?,negative,mana taring kpk kasus ecekecek puluhan juta kamu tangkap sampai ke lubang semut sekalipun waraskah anda kpk,2
gereja diserang banyak penjabat pasang muka . ulama diserang pada ke mana itu muka pejabat ?,negative,gereja diserang banyak penjabat pasang muka ulama diserang pada ke mana itu muka pejabat,2
"saat indosat berkata dia cari , rasanya ingin marah saja karena tidak sesuai",negative,saat indosat berkata dia cari rasanya ingin marah saja karena tidak sesuai,2
"semua pejabat itu sama saja . yang penting mereka itu bisa memuaskan kantong mereka sendiri . maka dari itu bisa beli rumah sana sini , mobil mewah .",negative,semua pejabat itu sama saja yang penting mereka itu bisa memuaskan kantong mereka sendiri maka dari itu bisa beli rumah sana sini mobil mewah,2
"sudah lama dibaned , kalau pakai telkom dan telkomsel , sedy ya : ... melete sih sudah dari 2012 wow",negative,sudah lama dibaned kalau pakai telkom dan telkomsel sedy ya melete sih sudah dari 2012 wow,2
"bangsa lain sudah sampai mars , kita masih ribut soal khitan . muslim susah bangkit karena umat nya masih banyak yang dungu kayak zahra joe ini .",negative,bangsa lain sudah sampai mars kita masih ribut soal khitan muslim susah bangkit karena umat nya masih banyak yang dungu kayak zahra joe ini,2
bagaimana pun juga tetap lebih enak ayam ke . minuman nya saya tidak ada yang suka . ayam goreng nya biasa saja . ada saus keju tapi saya tidak suka saus keju di sini . tidak enak .,negative,bagaimana pun juga tetap lebih enak ayam ke minuman nya saya tidak ada yang suka ayam goreng nya biasa saja ada saus keju tapi saya tidak suka saus keju di sini tidak enak,2
malu,negative,malu,2
"saya datang pada hari jam at tanggal 28 / 11 / 2014 , saya beserta rombongan tidak mendapatkan pelayanan yang baik , karena pelayan tidak mengulang pesanan yang kami pesan , sehingga terjadi kesalah pahaman dalam pemesanan . dan kami harus membayar dengan jumlah yang mahal . belum semua pesanan kami datang , kami diharuskan membayar tagihan yang diberikan pelayan . untuk menu yang kami pesan .",negative,saya datang pada hari jam at tanggal 28 11 2014 saya beserta rombongan tidak mendapatkan pelayanan yang baik karena pelayan tidak mengulang pesanan yang kami pesan sehingga terjadi kesalah pahaman dalam pemesanan dan kami harus membayar dengan jumlah yang mahal belum semua pesanan kami datang kami diharuskan membayar tagihan yang diberikan pelayan untuk menu yang kami pesan,2
fuckri hamzah si mulut ember . kena batu nya . kalau membangkang pecat saja dari partai . otomatis dia harus keluar dari dpr .,negative,fuckri hamzah si mulut ember kena batu nya kalau membangkang pecat saja dari partai otomatis dia harus keluar dari dpr,2
"tinggal pidato hal-hal netral nan diplomatis , tidak perlu membuka dengan saya server 2 rejim , jadi bisa membandingkan , plus , zaman say tidak pernah bilang tidak non-sense contoh membalas ubegebe ke gue itu contoh replyan diplomatis",negative,tinggal pidato halhal netral nan diplomatis tidak perlu membuka dengan saya server 2 rejim jadi bisa membandingkan plus zaman say tidak pernah bilang tidak nonsense contoh membalas ubegebe ke gue itu contoh replyan diplomatis,2
bukan hanya lgbt tapi yang ketahuan zinah . rajam sampai mati . terutama perempuan . itu taurat yahudi,negative,bukan hanya lgbt tapi yang ketahuan zinah rajam sampai mati terutama perempuan itu taurat yahudi,2
"tempat nya nyaman , apalagi di malam hari pemandangan nya pasti romantis . tapi rasa makanan tidak semewah harga nya . secara keseluruhan baik , overpriced untuk pengunjung keluarga , grup teman atau bisnis .",negative,tempat nya nyaman apalagi di malam hari pemandangan nya pasti romantis tapi rasa makanan tidak semewah harga nya secara keseluruhan baik overpriced untuk pengunjung keluarga grup teman atau bisnis,2
makin galau nih gua,negative,makin galau nih gua,2
indosat ini semakin hari semakin parah sudah hampir 5 hari sinyal jelek koneksi jelek lemah otak membuat ku tidak senang,negative,indosat ini semakin hari semakin parah sudah hampir 5 hari sinyal jelek koneksi jelek lemah otak membuat ku tidak senang,2
"padahal baru jam 4 sore di hari kamis . saya dan teman saya mau coffe break di dakken jalan riau , bandung . saya lupa kami pesan minuman apa waktu itu , hanya yang saya ingat adalah pada saat pilih menu a , dibilang dengan pelayan nya sudah habis . lalu kami pilih menu b , . eh sudah habis juga . akhirnya terpaksa memilih menu lain . cukup menyebalkan .",negative,padahal baru jam 4 sore di hari kamis saya dan teman saya mau coffe break di dakken jalan riau bandung saya lupa kami pesan minuman apa waktu itu hanya yang saya ingat adalah pada saat pilih menu a dibilang dengan pelayan nya sudah habis lalu kami pilih menu b eh sudah habis juga akhirnya terpaksa memilih menu lain cukup menyebalkan,2
agak muak kalau melihat trailer film indonesia ada adegan pacaran ngamuk ngamuk banting barang,negative,agak muak kalau melihat trailer film indonesia ada adegan pacaran ngamuk ngamuk banting barang,2
"pribumi indonesia jadi rakyat saja merepotkan , apalagi jadi pemimpin .",negative,pribumi indonesia jadi rakyat saja merepotkan apalagi jadi pemimpin,2
"politisi anjing , bermuka dua",negative,politisi anjing bermuka dua,2
ini pelayanan pelanggan nya axis tidak bertanggung jawab . sudah jelas saya pakai wifi dari jam 19.00 dan setiap 19.00 pakai wifi data dimatikan masih pulsa terpotong kejadian ini berulang .,negative,ini pelayanan pelanggan nya axis tidak bertanggung jawab sudah jelas saya pakai wifi dari jam 1900 dan setiap 1900 pakai wifi data dimatikan masih pulsa terpotong kejadian ini berulang,2
loh kenapa tidak tenggelam ? dikira ini memberitakan orang tenggelam,negative,loh kenapa tidak tenggelam dikira ini memberitakan orang tenggelam,2
pernyataan farhat abbas sangat tidak berkualitas,negative,pernyataan farhat abbas sangat tidak berkualitas,2
sumpah ya saya marah sama indosat . marah banget . tidak peka si,negative,sumpah ya saya marah sama indosat marah banget tidak peka si,2
"warung nya sudah kecil , pelayanan nya mengecewakan harga nya mahal lagi , kapoklah saya makan di sini",negative,warung nya sudah kecil pelayanan nya mengecewakan harga nya mahal lagi kapoklah saya makan di sini,2
fpi memang bajingan anjing ulama bangsat,negative,fpi memang bajingan anjing ulama bangsat,2
minimal mau banyak dong . saya baru pertama kali pakai produk garnier yang sakura white serum . efek nya gatal-gatal . ini cocok apa tidak ya ??: padahal hasil nya sama aku bagus banget . tapi aku pakai sudah 2 hari jadi gatal-gatal :,negative,minimal mau banyak dong saya baru pertama kali pakai produk garnier yang sakura white serum efek nya gatalgatal ini cocok apa tidak ya padahal hasil nya sama aku bagus banget tapi aku pakai sudah 2 hari jadi gatalgatal,2
kami sekeluarga makan malam di dancing crab jalan . sumatra bandung . order crab pedas . xo sea makanan nasi goreng . mac cheess . crab pedas mix dengan udang . kerang jagong . dan pedas nya saya kurang suka . pedas dari mala pedas dari semacam tumbuh-tumbuhan bukan pedas dari cabe rawit . maka dari itu rasa pedas kurang enak . seperti pedas setuan .,negative,kami sekeluarga makan malam di dancing crab jalan sumatra bandung order crab pedas xo sea makanan nasi goreng mac cheess crab pedas mix dengan udang kerang jagong dan pedas nya saya kurang suka pedas dari mala pedas dari semacam tumbuhtumbuhan bukan pedas dari cabe rawit maka dari itu rasa pedas kurang enak seperti pedas setuan,2
"anies itu manusia aneh , merasa benar terus , merasa dibutuhkan , tidak tahu diri , semua ucapanpun tidak sesuai dengan perilaku nya .",negative,anies itu manusia aneh merasa benar terus merasa dibutuhkan tidak tahu diri semua ucapanpun tidak sesuai dengan perilaku nya,2
"saya dan keluarga mencoba bersantap di karamba resto karena sopir mobil sewa kami merekomendasikan nya . kami memang tiba di tempat agak malam sekitar pakai . 21 meskipun restoran belum tutup atau bersiap-siap akan tutup , namun beberapa menu telah habis . bahkan ibu dan suami saya memesan nasi timbel yang sayur asem nya sudah habis dan diganti sup sayur oleh pihak resto . tidak banyak pilihan yang bisa kami pilih . kurang rekomendasi .",negative,saya dan keluarga mencoba bersantap di karamba resto karena sopir mobil sewa kami merekomendasikan nya kami memang tiba di tempat agak malam sekitar pakai 21 meskipun restoran belum tutup atau bersiapsiap akan tutup namun beberapa menu telah habis bahkan ibu dan suami saya memesan nasi timbel yang sayur asem nya sudah habis dan diganti sup sayur oleh pihak resto tidak banyak pilihan yang bisa kami pilih kurang rekomendasi,2
"fpi memang bajingan ormas radikal anti perdamain ! kalau muslim yang baik tidak usah bikin onar . bawa pulang itu junjunga nya , pengecut pecundang !",negative,fpi memang bajingan ormas radikal anti perdamain kalau muslim yang baik tidak usah bikin onar bawa pulang itu junjunga nya pengecut pecundang,2
ini hotel sebenarnya enak . cuma risih sama wc nya saja . sempit sekali .,negative,ini hotel sebenarnya enak cuma risih sama wc nya saja sempit sekali,2
"saya membeli barang yaitu jubah akatsuki dengan harga 230.351 , tetapi saya mengirim uang 231.000 , itu pun saya mengirim sebelum menekan tombol beli barang , bukalapak menelpon saya , uang itu belum disertifikasi , kenapa uang saya tidak dikembalikan atau dimasukan ke buka dompet ini bukti",negative,saya membeli barang yaitu jubah akatsuki dengan harga 230351 tetapi saya mengirim uang 231000 itu pun saya mengirim sebelum menekan tombol beli barang bukalapak menelpon saya uang itu belum disertifikasi kenapa uang saya tidak dikembalikan atau dimasukan ke buka dompet ini bukti,2
gue iri nan dengki gituloh menyaksikan dua insan memadu kasih,negative,gue iri nan dengki gituloh menyaksikan dua insan memadu kasih,2
hanya leaving hotel grand clarion makassar . pelayanan yang sangat mengecewakan :,negative,hanya leaving hotel grand clarion makassar pelayanan yang sangat mengecewakan,2
bandung di-mana macet . jatinangor juga seperti tol brexit . bisa pingsan dalem mobil kelamaan menunggu .,negative,bandung dimana macet jatinangor juga seperti tol brexit bisa pingsan dalem mobil kelamaan menunggu,2
"di luar negeri kok santai-santai saja bikin meme parah banget , presiden lagi yang dibulan . tidak ada yang masuk penjara , malah follower instagram nya melimpah dan bisa mengusulkan duit dari endorse . kalau di sini boro-boro",negative,di luar negeri kok santaisantai saja bikin meme parah banget presiden lagi yang dibulan tidak ada yang masuk penjara malah follower instagram nya melimpah dan bisa mengusulkan duit dari endorse kalau di sini boroboro,2
awas bahaya laten pks ! partai pelacur agama berkedok dakwah hanya melahirkan politisi dakwah busuk perusak agama dan penghalal segala cara .,negative,awas bahaya laten pks partai pelacur agama berkedok dakwah hanya melahirkan politisi dakwah busuk perusak agama dan penghalal segala cara,2
apa ? jokowi pilih wapres nya dari demokrat ? hancurlah negara kita .,negative,apa jokowi pilih wapres nya dari demokrat hancurlah negara kita,2
"kalau orang mutlak jelek , mau pakai barang seheboh apa pun , makeup semenor apa pun , tetap saja jelek . tidak enak dilihat",negative,kalau orang mutlak jelek mau pakai barang seheboh apa pun makeup semenor apa pun tetap saja jelek tidak enak dilihat,2
"ingat anda besar karena fasilitas negara yang dibiayai pajak rakyat bukan dari parpol ! profesionalitas yang dibutuhkan rakyat , bukan opportunis !",negative,ingat anda besar karena fasilitas negara yang dibiayai pajak rakyat bukan dari parpol profesionalitas yang dibutuhkan rakyat bukan opportunis,2
"tidak usah taruh orang papua di lembaran rupiah sudah , kalau cuma mau dihina fisik dan identitas nya . saya pribadi tidak terima .",negative,tidak usah taruh orang papua di lembaran rupiah sudah kalau cuma mau dihina fisik dan identitas nya saya pribadi tidak terima,2
